2024 Clinical Diagnostic Laboratory Fee Schedule ,,,,,,,,
"CPT codes, descriptions and other data only are copyright 2024 American Medical Association. All rights reserved. CPT is a registered trademark of the American Medical Association.",,,,,,,,
"The Department of Health and Human Services is planning for the federal Public Health Emergency for COVID-19 (PHE), declared under Section 319 of the Public Health Service Act, to expire at the end of the day on May 11, 2023.  Because of the termination of the PHE, HCPCS codes G2023, G2024, U0003, U0004, and U0005 will no longer be payable for dates of service on or after May 12, 2023, and the HCPCS codes will be terminated.",,,,,,,,
,,,,,,,,
YEAR,HCPCS,MOD,EFF_DATE,INDICATOR,RATE,SHORTDESC,LONGDESC,EXTENDED LONGDESC
2024,87187,,20240101,N,00040.17,Microbe susceptible mlc,"Evaluation of antimicrobial drug (antibiotic, antifungal, antiviral),","Susceptibility studies, antimicrobial agent; microdilution or agar dilution, minimum lethal concentration (mlc), each plate (list separately in addition to code for primary procedure)"
2024,87188,,20240101,N,00006.64,Microbe suscept macrobroth,"Evaluation of antimicrobial drug (antibiotic, antifungal, antiviral),","Susceptibility studies, antimicrobial agent; macrobroth dilution method, each agent"
2024,87190,,20240101,N,00007.31,Microbe suscept mycobacteri,"Antimicrobial study, mycobacteria (TB organism family)","Susceptibility studies, antimicrobial agent; mycobacteria, proportion method, each agent"
2024,87197,,20240101,N,00015.02,Bactericidal level serum,Evaluation of antibiotic therapy,Serum bactericidal titer (schlichter test)
2024,87205,,20240101,N,00004.27,Smear gram stain,Special Gram or Giemsa stain for microorganism,"Smear, primary source with interpretation; gram or giemsa stain for bacteria, fungi, or cell types"
2024,87206,,20240101,N,00005.39,Smear fluorescent/acid stai,Special fluorescent and/or acid fast stain for microorganism,"Smear, primary source with interpretation; fluorescent and/or acid fast stain for bacteria, fungi, parasites, viruses or cell types"
2024,87207,,20240101,N,00005.99,Smear special stain,Special stain for inclusion bodies or parasites,"Smear, primary source with interpretation; special stain for inclusion bodies or parasites (eg, malaria, coccidia, microsporidia, trypanosomes, herpes viruses)"
2024,87209,,20240101,N,00017.98,Smear complex stain,Special stain for parasites,"Smear, primary source with interpretation; complex special stain (eg, trichrome, iron hemotoxylin) for ova and parasites"
2024,87210,,20240101,N,00005.82,Smear wet mount saline/ink,Smear for infectious agents,"Smear, primary source with interpretation; wet mount for infectious agents (eg, saline, india ink, koh preps)"
2024,87210,QW,20240101,N,00005.82,Smear wet mount saline/ink,Smear for infectious agents,"Smear, primary source with interpretation; wet mount for infectious agents (eg, saline, india ink, koh preps)"
2024,87220,,20240101,N,00004.27,Tissue exam for fungi,Tissue fungi or parasites,"Tissue examination by koh slide of samples from skin, hair, or nails for fungi or ectoparasite ova or mites (eg, scabies)"
2024,87230,,20240101,N,00019.74,Assay toxin or antitoxin,Microbial toxin or antitoxin assay,"Toxin or antitoxin assay, tissue culture (eg, clostridium difficile toxin)"
2024,87250,,20240101,N,00019.56,Virus inoculate eggs/animal,"Inoculation of embryonated eggs, or small animal for virus isolation","Virus isolation; inoculation of embryonated eggs, or small animal, includes observation and dissection"
2024,87252,,20240101,N,00026.07,Virus inoculation tissue,Tissue culture inoculation for virus isolation,"Virus isolation; tissue culture inoculation, observation, and presumptive identification by cytopathic effect"
2024,87253,,20240101,N,00020.20,Virus inoculate tissue addl,Tissue culture for virus isolation,"Virus isolation; tissue culture, additional studies or definitive identification (eg, hemabsorption, neutralization, immunofluorescence stain), each isolate"
2024,87254,,20240101,N,00019.56,Virus inoculation shell via,"Virus isolation, centrifuge enhanced","Virus isolation; centrifuge enhanced (shell vial) technique, includes identification with immunofluorescence stain, each virus"
2024,87255,,20240101,N,00033.86,Genet virus isolate hsv,Virus isolation,"Virus isolation; including identification by non-immunologic method, other than by cytopathic effect (eg, virus specific enzymatic activity)"
2024,87260,,20240101,N,00014.43,Adenovirus ag if,Detection test for adenovirus (virus),Infectious agent antigen detection by immunofluorescent technique; adenovirus
2024,87265,,20240101,N,00011.98,Pertussis ag if,Detection test for bordetella pertussis or parapertussis (respiratory bacteria),Infectious agent antigen detection by immunofluorescent technique; bordetella pertussis/parapertussis
2024,87267,,20240101,N,00013.42,Enterovirus antibody dfa,"Detection test for enterovirus (intestinal virus), direct fluorescent antibody","Infectious agent antigen detection by immunofluorescent technique; enterovirus, direct fluorescent antibody (dfa)"
2024,87269,,20240101,N,00013.61,Giardia ag if,Detection test by immunofluorescent technique for giardia (intestinal parasite),Infectious agent antigen detection by immunofluorescent technique; giardia
2024,87270,,20240101,N,00011.98,Chlamydia trachomatis ag if,Detection test by immunofluorescent technique for chlamydia,Infectious agent antigen detection by immunofluorescent technique; chlamydia trachomatis
2024,87271,,20240101,N,00013.42,Cytomegalovirus dfa,Detection test by immunofluorescent technique for cytomegalovirus (CMV),"Infectious agent antigen detection by immunofluorescent technique; cytomegalovirus, direct fluorescent antibody (dfa)"
2024,87272,,20240101,N,00011.98,Cryptosporidium ag if,Detection test by immunofluorescent technique for cryptosporidium (parasite),Infectious agent antigen detection by immunofluorescent technique; cryptosporidium
2024,87273,,20240101,N,00011.98,Herpes simplex 2 ag if,Detection test by immunofluorescent technique for herpes simplex virus type 2,Infectious agent antigen detection by immunofluorescent technique; herpes simplex virus type 2
2024,87274,,20240101,N,00011.98,Herpes simplex 1 ag if,Detection test by immunofluorescent technique for herpes simplex virus type 1,Infectious agent antigen detection by immunofluorescent technique; herpes simplex virus type 1
2024,87275,,20240101,N,00012.25,Influenza b ag if,Detection test by immunofluorescent technique for influenza B virus,Infectious agent antigen detection by immunofluorescent technique; influenza b virus
2024,87276,,20240101,N,00016.07,Influenza a ag if,Detection test by immunofluorescent technique for influenza A virus,Infectious agent antigen detection by immunofluorescent technique; influenza a virus
2024,87278,,20240101,N,00015.60,Legion pneumophilia ag if,Detection test by immunofluorescent technique for legionella pneumophila (water,Infectious agent antigen detection by immunofluorescent technique; legionella pneumophila
2024,87279,,20240101,N,00016.43,Parainfluenza ag if,Detection test by immunofluorescent technique for parainfluenza virus,"Infectious agent antigen detection by immunofluorescent technique; parainfluenza virus, each type"
2024,87280,,20240101,N,00013.42,Respiratory syncytial ag if,Detection test by immunofluorescent technique for respiratory syncytial virus,Infectious agent antigen detection by immunofluorescent technique; respiratory syncytial virus
2024,87281,,20240101,N,00011.98,Pneumocystis carinii ag if,Detection test by immunofluorescent technique for pneumocystis carinii,Infectious agent antigen detection by immunofluorescent technique; pneumocystis carinii
2024,87283,,20240101,N,00060.80,Rubeola ag if,Detection test by immunofluorescent technique for rubeola (measles virus),Infectious agent antigen detection by immunofluorescent technique; rubeola
2024,87285,,20240101,N,00012.18,Treponema pallidum ag if,Detection test by immunofluorescent technique for treponema pallidum (syphilis,Infectious agent antigen detection by immunofluorescent technique; treponema pallidum
2024,87290,,20240101,N,00013.42,Varicella zoster ag if,Detection test by immunofluorescent technique for varicella (chicken pox),Infectious agent antigen detection by immunofluorescent technique; varicella zoster virus
2024,87299,,20240101,N,00016.10,Antibody detection nos if,Detection test by immunofluorescent technique for organism,"Infectious agent antigen detection by immunofluorescent technique; not otherwise specified, each organism"
2024,87300,,20240101,N,00011.98,Ag detection polyval if,Detection test by immunofluorescent technique for multiple organisms,"Infectious agent antigen detection by immunofluorescent technique, polyvalent for multiple organisms, each polyvalent antiserum"
2024,87301,,20240101,N,00011.98,Adenovirus ag ia,Detection test by immunoassay technique for adenovirus enteric types 40/41,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; adenovirus enteric types 40/41"
2024,87305,,20240101,N,00011.98,Aspergillus ag ia,Detection test by immunoassay technique for aspergillus (fungus),"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; aspergillus"
2024,87320,,20240101,N,00015.00,Chlmyd trach ag ia,Detection test by immunoassay technique for Chlamydia trachomatis,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; chlamydia trachomatis"
2024,87324,,20240101,N,00011.98,Clostridium ag ia,Detection test by immunoassay technique for clostridium difficile toxins (stool,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; clostridium difficile toxin(s)"
2024,87327,,20240101,N,00013.42,Cryptococcus neoform ag ia,"Detection test by immunoassay technique, multistep method, for Cryptococcus","Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; cryptococcus neoformans"
2024,87328,,20240101,N,00013.82,Cryptosporidium ag ia,Detection test by immunoassay technique for cryptosporidium (parasite),"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; cryptosporidium"
2024,87329,,20240101,N,00011.98,Giardia ag ia,Detection test by immunoassay technique for giardia (intestinal parasite),"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; giardia"
2024,87332,,20240101,N,00011.98,Cytomegalovirus ag ia,Detection test by immunoassay technique for cytomegalovirus,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; cytomegalovirus"
2024,87335,,20240101,N,00012.66,E coli 0157 ag ia,Detection test by immunoassay technique for Escherichia coli 0157 (E. coli),"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; escherichia coli 0157"
2024,87336,,20240101,N,00016.00,Entamoeb hist dispr ag ia,Detection test by immunoassay technique for entamoeba histolytica dispar group,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; entamoeba histolytica dispar group"
2024,87337,,20240101,N,00011.98,Entamoeb hist group ag ia,Detection test by immunoassay technique for entamoeba histolytica group,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; entamoeba histolytica group"
2024,87338,,20240101,N,00014.38,Hpylori stool ag ia,Detection test by immunoassay technique for Helicobacter pylori (GI tract,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; helicobacter pylori, stool"
2024,87338,QW,20240101,N,00014.38,Hpylori stool ag ia,Detection test by immunoassay technique for Helicobacter pylori (GI tract,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; helicobacter pylori, stool"
2024,87339,,20240101,N,00016.00,H pylori ag ia,Detection test by immunoassay technique for helicobacter pylori (GI tract,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; helicobacter pylori"
2024,87340,,20240101,N,00010.33,Hepatitis b surface ag ia,Detection test by immunoassay technique for Hepatitis B surface antigen,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; hepatitis b surface antigen (hbsag)"
2024,87341,,20240101,N,00010.33,Hep b surface ag neutrlzj ia,Detection test by immunoassay technique for Hepatitis B surface antigen,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; hepatitis b surface antigen (hbsag) neutralization"
2024,87350,,20240101,N,00011.53,Hepatitis be ag ia,Detection test by immunoassay technique for Hepatitis Be surface antigen,"Infectious agent antigen detection by immunoassay technique (eg, enzyme immunoassay [eia], enzyme-linked immunosorbent assay [elisa], fluorescence immunoassay [fia], immunochemiluminometric assay [imca]), qualitative or semiquantitative; hepatitis be antigen (hbeag)"
